Date_Time;F1101;F1201;F1301;F1601;F1602;F1603;F1701;F2201;F3001;T1112;T1113;T1201;T1202;T1207;T1208;T1301;T1302;T1501;T1502;T1601;T1602;T1603;T1604;T1605;T1606;T1607;T1608;T1609;T1610;T1611;T1612;T1613;T1614;T1701;T1702;T2101;T2201;T2202;T2203;T2204;T2207;T3009;T3010;T3011;T3012;G_dh;G_gh;G_gt;D1301;QD1701;T2205;T2206
-;gMain1Massflow;gCollc1Massflow;gPelletsMassflow;gAcmMassflowHt;gAcmMassflowLt;gAcmMassflowMt;gTest1Massflow;gCollc2Massflow;gMassflow1;gMain1TinHx6;gMain1ToutHx6;gCollc1TinFpc;gCollc1ToutFpc;gCollc1Tstor1;gCollc1Tstor0;gPelletsTin;gPelletsTout;gStore1TinStor;gStore1ToutStor;gAcmTinHt;gAcmToutHt;gAcmTinLt;gAcmToutLt;gAcmTinStore;gAcmToutStore;gAcmTstorep1;gAcmTstorep0;gAcmTinCt;gAcmToutCt;gAcmTinHx;gAcmToutHx;gAcmTinMt;gAcmToutMt;gTest1Tin;gTest1Tout;gMain2Tout;gCollc2TinVac;gCollc2ToutVac;gCollc2TInFres;gCollc2ToutFres;gCollc2TambOut;gTemp9;gTemp10;gTemp11;gTemp12;gRadDiffHor;gRadGlobHor;gRadGlobTilt;gPelletsPressure;gTest1Power;gCollc2TinHx;gCollc2ToutHx
-;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;W/m²  ;W/m²  ;W/m²  ;mbar  ;kW    ;°C    ;°C    
26.04.2024 09:51:02;-0.3414;0.38667;0.108239;-0.165166;0.901516;0.00366212;0.789921;0.0585955;0;50.7236;51.215;9.07987;11.4833;52.1141;46.8383;20.82;20.0221;52.3627;52.2985;22.93;22.492;22.6775;22.44;30.2145;29.3324;48.9184;49.3548;15.7143;17.3651;23.992;22.2874;21.58;22.56;31.4316;21.9889;23.0889;22.3067;15.1182;10.9651;13.0751;11.2086;0;0;0;0;-35.2954;622.206;813.832;-0.276069;-8.6239;22.01;20.41
26.04.2024 09:51:32;-0.428073;0.334788;0.0685649;-0.38494;0.805078;-0.358898;0.716167;0.087283;0;50.6668;51.1521;9.11493;11.5457;52.1036;46.3826;20.82;20.0272;52.2677;52.267;22.9333;22.4989;22.68;22.44;30.2463;29.3864;48.9177;49.3475;15.7495;17.4101;23.99;22.2899;21.5821;22.56;31.1286;21.9981;23.0881;22.3687;15.1611;10.985;13.1054;11.2708;0;0;0;0;-35.299;623.575;815.534;-0.276178;-7.55993;22.01;20.4101
26.04.2024 09:52:02;-0.287281;0.407422;0.126754;-0.151738;0.865505;0.11475;0.899279;0.122684;0;50.6145;51.0899;9.14626;11.6051;52.0897;45.9357;20.82;20.0295;52.1887;52.181;22.9395;22.5;22.68;22.4416;30.2864;29.4274;48.9036;49.3333;15.7871;17.4525;23.98;22.29;21.5882;22.56;31.0736;22.0091;23.0874;22.4262;15.2032;11.008;13.1307;11.3769;0;0;0;0;-35.2833;625.193;818.331;-0.276165;-9.42134;22.0103;20.42
26.04.2024 09:52:32;-0.365001;0.352794;0.0760928;-0.20366;0.898465;0.0573748;0.67802;0.072634;0;50.5649;51.0299;9.18054;11.6556;52.0487;45.5035;20.82;20.03;52.1151;52.1081;22.94;22.5;22.6805;22.45;30.3357;29.4257;48.9042;49.3343;15.8217;17.4972;23.9785;22.29;21.59;22.5616;31.108;22.019;23.0811;22.4821;15.2479;11.0316;13.1582;11.478;0;0;0;0;-35.2973;625.777;819.401;-0.276146;-7.15961;22.0195;20.42
26.04.2024 09:53:02;-0.427259;0.415357;0.10478;-0.252002;0.833155;-0.123295;0.710573;0.113529;0;50.5158;50.9729;9.2112;11.7099;51.9908;45.1121;20.82;20.03;52.0821;52.0557;22.94;22.5011;22.6862;22.45;30.3675;29.463;48.9075;49.3214;15.8566;17.5416;23.97;22.29;21.59;22.5676;31.1848;22.0357;23.0805;22.5308;15.2892;11.0525;13.1837;11.4248;0;0;0;0;-35.2874;626.135;819.075;-0.276031;-7.52089;22.02;20.4257
26.04.2024 09:53:32;-0.42319;0.39491;0.0838242;-0.255135;0.80813;-0.108646;0.774153;-0.0122074;0;50.4663;50.9129;9.2406;11.7628;51.9101;44.4487;20.82;20.03;52.1081;52.0679;22.944;22.508;22.69;22.45;30.3979;29.5063;48.8939;49.3146;15.896;17.5902;23.9627;22.29;21.5901;22.57;31.3589;22.0525;23.0801;22.5788;15.3359;11.0738;13.2118;11.429;0;0;0;0;-35.3007;626.509;819.238;-0.276055;-8.34279;22.0238;20.43
26.04.2024 09:54:02;-0.326345;0.365917;0.10946;-0.180385;0.826441;-0.269784;0.757368;0.0427259;0;50.4135;50.855;9.2713;11.8186;51.8513;44.1171;20.82;20.03;52.1629;52.1202;22.95;22.51;22.69;22.4577;30.4336;29.5701;48.8946;49.31;15.9335;17.6377;23.9586;22.29;21.5968;22.57;31.133;22.0666;23.08;22.6243;15.3797;11.0935;13.2365;11.4877;0;0;0;0;-35.2918;627.9;820.573;-0.276092;-7.94305;22.03;20.4324
26.04.2024 09:54:32;-0.415052;0.368053;0.113325;-0.238126;0.927763;-0.252693;0.764997;0.156865;0;50.3634;50.7971;9.30333;11.872;51.8053;43.7536;20.82;20.03;52.1415;52.1351;22.95;22.51;22.6905;22.46;30.451;29.6249;48.8724;49.308;15.9732;17.6869;23.9505;22.2916;21.6;22.57;31.1741;22.0721;23.08;22.6705;15.4263;11.1142;13.2615;11.5877;0;0;0;0;-35.2912;629.248;822.573;-0.27604;-8.06476;22.03;20.44
26.04.2024 09:55:02;-0.457371;0.348827;0.0824;-0.358531;0.683004;-0.124516;0.628172;-0.0469985;0;50.3173;50.7407;9.33247;11.9271;51.7625;43.3517;20.8221;20.03;52.0706;52.0747;22.95;22.5108;22.6949;22.46;30.4708;29.6931;48.87;49.296;16.0119;17.7355;23.9482;22.2959;21.6;22.5705;31.003;22.0711;23.08;22.7217;15.4703;11.1314;13.2904;11.604;0;0;0;0;-35.2955;631.571;825.982;-0.275991;-6.50013;22.03;20.44
26.04.2024 09:55:32;-0.408541;0.421155;0.0899279;-0.184861;0.878933;0.0732444;0.782291;0.104984;0;50.2769;50.6898;9.36423;11.9804;51.6832;43.1322;20.8229;20.0331;52.0135;52.0362;22.9579;22.5168;22.7;22.46;30.4911;29.7289;48.8894;49.2871;16.0511;17.7847;23.94;22.2974;21.6;22.5756;31.0042;22.0679;23.08;22.7753;15.5156;11.1497;13.3186;11.5012;0;0;0;0;-35.2862;635.331;831.672;-0.275964;-8.06978;22.0357;20.447
26.04.2024 09:56:02;-0.304371;0.392468;0.091759;-0.217088;0.932035;0.093997;0.809758;0.14893;0;50.2367;50.6364;9.3921;12.0236;51.4715;42.8855;20.8235;20.0352;51.8929;51.9483;22.96;22.52;22.7;22.4611;30.5258;29.761;48.9042;49.2816;16.0924;17.8338;23.9367;22.2994;21.6;22.58;31.1249;22.0647;23.08;22.8309;15.5597;11.1664;13.3447;11.3587;0;0;0;0;-35.2905;637.635;834.082;-0.275977;-8.47583;22.04;20.45
26.04.2024 09:56:32;-0.459812;0.335704;0.0832138;-0.354503;0.809351;-0.302744;0.664795;0.00366221;0;50.1966;50.5858;9.41726;12.0678;51.2238;42.6399;20.8211;20.0374;51.7762;51.8473;22.96;22.52;22.7047;22.4669;30.5562;29.8386;48.8955;49.28;16.1311;17.8829;23.93;22.2989;21.601;22.58;31.1018;22.0611;23.08;22.8858;15.6055;11.1842;13.3694;11.3401;0;0;0;0;-35.2991;638.746;835.188;-0.275966;-6.94489;22.04;20.4516
26.04.2024 09:57:02;-0.3414;0.381176;0.09888;-0.125777;0.871609;-0.00122077;0.847397;-0.0128178;0;50.154;50.5325;9.43947;12.1106;50.9082;42.445;20.8205;20.0359;51.5624;51.6959;22.9629;22.52;22.71;22.47;30.5716;29.9125;48.89;49.2721;16.1682;17.9298;23.9247;22.3;21.6076;22.58;31.0804;22.06;23.08;22.9302;15.6486;11.2009;13.3898;11.2558;0;0;0;0;-35.2946;640.289;836.849;-0.276047;-8.83773;22.04;20.46
26.04.2024 09:57:32;-0.441501;0.373241;0.0760928;-0.226936;0.80691;-0.158696;0.721254;0.109867;0;50.108;50.478;9.46603;12.1588;50.4935;42.0648;20.82;20.0383;51.3518;51.4894;22.97;22.5225;22.71;22.47;30.5705;29.9545;48.89;49.2627;16.2063;17.9728;23.92;22.3;21.61;22.5805;30.9487;22.0589;23.08;22.968;15.6927;11.2167;13.4065;11.2849;0;0;0;0;-35.2786;641.734;838.536;-0.275884;-7.41595;22.0481;20.46
26.04.2024 09:58:02;-0.396334;0.386059;0.0919624;-0.302133;0.911893;0.0720236;0.746686;0.0170904;0;50.0532;50.4167;9.49564;12.2081;49.9369;41.7721;20.8205;20.0366;51.0662;51.2657;22.97;22.5284;22.71;22.47;30.5832;29.9662;48.9065;49.26;16.2452;18.0139;23.9132;22.3;21.61;22.5826;30.8709;22.0582;23.08;22.9989;15.7355;11.2333;13.4248;11.3179;0;0;0;0;-35.2892;643.737;840.332;-0.275911;-7.60737;22.05;20.4668
26.04.2024 09:58:32;-0.40732;0.417493;0.108442;-0.159795;0.867336;0.0317392;0.747704;0.00427259;0;49.9881;50.35;9.52587;12.2592;49.4061;41.4422;20.82;20.0363;50.7156;50.9789;22.97;22.53;22.7124;22.4705;30.6072;30.0276;48.9264;49.2508;16.2795;18.0537;23.91;22.3;21.61;22.59;30.8905;22.0586;23.08;23.0234;15.7778;11.2484;13.4389;11.1325;0;0;0;0;-35.2835;645.119;842.071;-0.275882;-7.6319;22.05;20.47
26.04.2024 09:59:02;-0.425632;0.340892;0.0919624;-0.222907;0.842311;-0.225837;0.802637;0.0933867;0;49.911;50.2768;9.55813;12.3096;48.9269;41.1406;20.82;20.0381;50.3609;50.6442;22.9714;22.53;22.7189;22.4754;30.6405;30.0907;48.9302;49.2366;16.3143;18.0892;23.9043;22.3;21.61;22.59;30.9629;22.0605;23.08;23.0509;15.8181;11.2649;13.4557;11.0486;0;0;0;0;-35.2954;645.971;843.01;-0.27591;-8.27009;22.0522;20.4766
26.04.2024 09:59:32;-0.39552;0.344249;0.0927763;-0.307505;0.844142;-0.201422;0.797042;0.06592;0;49.8218;50.1964;9.5894;12.3601;48.4548;40.9343;20.82;20.0384;49.9273;50.2544;22.98;22.5348;22.72;22.48;30.6729;30.1449;48.9284;49.2252;16.3462;18.1254;23.9;22.2995;21.6116;22.59;31.0231;22.0647;23.08;23.0734;15.8583;11.284;13.475;10.888;0;0;0;0;-35.2962;646.709;843.583;-0.275831;-8.25851;22.0589;20.48
26.04.2024 10:00:02;-0.31902;0.417188;0.118615;-0.148605;0.93936;-0.0244148;0.830612;0.0598163;0;49.7199;50.1089;9.61743;12.409;48.0068;40.593;20.82;20.039;49.4829;49.8664;22.98;22.54;22.72;22.48;30.69;30.2092;48.9161;49.2257;16.376;18.1547;23.8918;22.3;21.6167;22.59;30.9151;22.0555;23.08;23.0944;15.8975;11.3028;13.4928;10.8594;0;0;0;0;-35.2873;646.668;843.372;-0.275947;-8.51144;22.06;20.4802
26.04.2024 10:00:32;-0.461847;0.323496;0.0705995;-0.255582;0.660421;-0.177007;0.657674;-0.0317393;0;49.6072;50.0143;9.64653;12.4589;47.6432;40.3274;20.82;20.0384;49.0255;49.4163;22.98;22.54;22.7206;22.48;30.6995;30.2663;48.9067;49.23;16.4016;18.1818;23.89;22.2995;21.62;22.5905;30.8996;22.0534;23.08;23.11;15.9344;11.32;13.5066;10.916;0;0;0;0;-35.2848;646.795;843.862;-0.275893;-6.73316;22.06;20.4884
26.04.2024 10:01:02;-0.185146;0.409558;0.111087;-0.1589;0.99002;0.163579;0.908943;0.191656;0;49.485;49.9162;9.67407;12.5051;47.3284;40.1393;20.82;20.0357;48.5793;48.9786;22.98;22.54;22.7263;22.48;30.7352;30.3147;48.9;49.2266;16.4282;18.2093;23.8824;22.2984;21.62;22.5943;31.088;22.0595;23.08;23.1209;15.9691;11.3362;13.5186;11.052;0;0;0;0;-35.2739;647.378;844.309;-0.275809;-9.49829;22.063;20.49
26.04.2024 10:01:32;-0.342214;0.290841;0.0683615;-0.236783;0.847804;-0.271005;0.742108;-0.0866725;0;49.3534;49.8093;9.69897;12.5511;46.9794;39.8586;20.82;20.0379;48.2054;48.5628;22.9858;22.54;22.73;22.4856;30.7719;30.2997;48.9057;49.2205;16.4518;18.2351;23.8767;22.3;21.62;22.6;30.8281;22.0584;23.0795;23.1295;16.004;11.3518;13.5297;11.1717;0;0;0;0;-35.2874;649.199;846.823;-0.275868;-7.54366;22.07;20.4921
26.04.2024 10:02:02;-0.426852;0.307627;0.0746686;-0.197841;0.805078;-0.301523;0.710573;0.122074;0;49.2149;49.6985;9.72283;12.5901;46.6561;39.5359;20.8216;20.04;47.8445;48.1821;22.99;22.5449;22.73;22.49;30.7934;30.3275;48.9111;49.2173;16.4741;18.2612;23.87;22.3;21.62;22.6;30.9626;22.0531;23.08;23.13;16.0397;11.3661;13.54;11.2645;0;0;0;0;-35.2808;649.856;847.393;-0.275865;-7.32865;22.07;20.5
26.04.2024 10:02:32;-0.403658;0.386975;0.120853;-0.281543;0.813624;-0.0231941;0.757368;0.120243;0;49.0707;49.5837;9.749;12.636;46.3919;39.4296;20.827;20.04;47.4707;47.8114;22.99;22.5495;22.73;22.49;30.8213;30.3843;48.91;49.21;16.4989;18.2905;23.8657;22.3;21.62;22.6;30.943;22.0432;23.08;23.13;16.0747;11.3784;13.55;11.3163;0;0;0;0;-35.2809;651.006;848.193;-0.27581;-7.79534;22.07;20.5
26.04.2024 10:03:02;-0.45086;0.37843;0.0712098;-0.325856;0.784325;-0.0732444;0.716676;-0.093997;0;48.9248;49.4632;9.77693;12.6797;46.0996;39.1422;20.8295;20.04;47.1245;47.4459;22.99;22.55;22.7334;22.49;30.8391;30.4288;48.91;49.21;16.5204;18.3187;23.86;22.3;21.6259;22.6;30.7299;22.0357;23.0783;23.13;16.1086;11.3939;13.5619;11.3267;0;0;0;0;-35.2791;652.104;849.18;-0.275819;-7.21793;22.0705;20.5046
26.04.2024 10:03:32;-0.27548;0.450758;0.151779;-0.0599791;1.14322;0.300302;0.86876;0.282601;0;48.7745;49.3239;9.80493;12.7243;45.8391;38.8732;20.83;20.04;46.8383;47.1331;22.9906;22.55;22.7395;22.49;30.8505;30.4736;48.91;49.21;16.5408;18.3443;23.8563;22.3;21.6295;22.6005;30.6833;22.0357;23.079;23.13;16.1459;11.4064;13.5725;11.2748;0;0;0;0;-35.2866;653.96;851.075;-0.275818;-8.70072;22.079;20.51
26.04.2024 10:04:02;-0.27955;0.336619;0.0939971;-0.11593;0.89175;-0.093997;0.801111;0.0897244;0;48.6204;49.1361;9.83516;12.7716;45.5696;38.6398;20.83;20.0402;46.5636;46.8296;22.9959;22.55;22.74;22.4921;30.8545;30.5222;48.9111;49.2045;16.5601;18.3714;23.85;22.3;21.63;22.607;30.8207;22.04;23.0758;23.13;16.1794;11.418;13.5829;11.3465;0;0;0;0;-35.2738;655.228;852.733;-0.275705;-8.13561;22.08;20.51
26.04.2024 10:04:32;-0.468357;0.320749;0.0579851;-0.294076;0.751976;-0.251473;0.666321;-0.184332;0;48.4644;48.93;9.86987;12.822;45.3117;38.5003;20.83;20.0429;46.2389;46.5246;23;22.5505;22.74;22.4994;30.8664;30.5464;48.9198;49.1946;16.5805;18.3994;23.8475;22.3;21.63;22.6095;30.6097;22.0432;23.0732;23.13;16.2131;11.4321;13.5934;11.0543;0;0;0;0;-35.2839;655.358;853.504;-0.275797;-6.61044;22.08;20.5155
26.04.2024 10:05:02;-0.306813;0.423902;0.124922;-0.196051;0.962554;0.0817896;0.810775;0.126347;0;48.3073;48.7159;9.90337;12.8694;45.0141;38.2182;20.83;20.0458;45.9696;46.233;23;22.5592;22.7405;22.5;30.8545;30.5866;48.92;49.1809;16.6004;18.4279;23.84;22.3031;21.63;22.61;30.6965;22.0486;23.0729;23.13;16.2485;11.4462;13.6038;10.8892;0;0;0;0;-35.2893;655.883;854.118;-0.275831;-8.10787;22.0809;20.52
26.04.2024 10:05:32;-0.471206;0.339976;0.0347911;-0.32138;0.670186;-0.297861;0.653096;-0.0207526;0;48.1487;48.4993;9.93786;12.9199;44.6928;38.0387;20.83;20.0491;45.6896;45.9677;23;22.56;22.7458;22.5;30.8435;30.6107;48.92;49.1711;16.6176;18.455;23.8381;22.3079;21.6303;22.61;30.5491;22.0547;23.0708;23.13;16.2835;11.4581;13.6148;10.9314;0;0;0;0;-35.2764;658.307;856.477;-0.27569;-6.42249;22.0858;20.5205
26.04.2024 10:06:02;-0.61566;0.353404;0.0826034;-0.479833;0.719016;-0.273446;0.550859;-0.0500504;0;47.9895;48.2816;9.9737;12.969;44.4183;37.8587;20.83;20.0495;45.408;45.6948;23.0011;22.56;22.7495;22.5;30.8487;30.6558;48.926;49.1696;16.635;18.4827;23.83;22.31;21.6342;22.61;30.4162;22.0599;23.0753;23.13;16.3164;11.4724;13.6258;11.0289;0;0;0;0;-35.2829;660.651;859.373;-0.275511;-5.3242;22.09;20.5285
26.04.2024 10:06:32;-0.394706;0.320139;0.0429294;-0.236783;0.705588;-0.213629;0.696331;-0.0555437;0;47.8276;48.0666;10.008;13.0257;44.1472;37.5511;20.83;20.05;45.0982;45.3979;23.0086;22.56;22.75;22.5001;30.8723;30.7088;48.93;49.1611;16.6515;18.5099;23.8289;22.31;21.6395;22.6105;30.5099;22.0672;23.071;23.13;16.3489;11.4834;13.6374;11.0515;0;0;0;0;-35.2788;661.667;860.001;-0.275778;-6.80173;22.09;20.53
26.04.2024 10:07:02;-0.235196;0.435499;0.160527;-0.124882;1.00101;0.239265;0.842311;0.348521;0;47.6611;47.8521;10.0451;13.0844;43.8759;37.3494;20.83;20.05;44.8046;45.0901;23.01;22.5611;22.75;22.5063;30.9039;30.7559;48.93;49.1572;16.6698;18.5355;23.8203;22.31;21.64;22.6166;30.7139;22.0708;23.0711;23.1328;16.3803;11.4949;13.6508;11.1351;0;0;0;0;-35.2812;662.59;860.239;-0.275709;-8.44488;22.09;20.5315
26.04.2024 10:07:32;-0.479344;0.341197;0.047202;-0.377331;0.722068;-0.394299;0.734987;-0.0927763;0;47.4815;47.634;10.0813;13.1396;43.5755;37.2952;20.83;20.05;44.5545;44.8164;23.01;22.5676;22.7524;22.51;30.9284;30.8026;48.93;49.1581;16.6876;18.5669;23.8199;22.31;21.64;22.62;30.4224;22.0779;23.0705;23.1416;16.4115;11.5043;13.664;11.225;0;0;0;0;-35.284;664.31;861.745;-0.275717;-7.09853;22.0917;20.54
26.04.2024 10:08:02;-0.29135;0.396741;0.113122;-0.125777;0.886258;0.0585955;0.816879;0.0195318;0;47.3028;47.4163;10.1155;13.1961;43.2943;37.0938;20.83;20.0494;44.3407;44.584;23.01;22.57;22.759;22.51;30.93;30.8367;48.9372;49.16;16.7058;18.5977;23.8121;22.31;21.64;22.62;30.5186;22.0789;23.07;23.1553;16.4414;11.5126;13.6785;11.3373;0;0;0;0;-35.2826;665.076;862.79;-0.275738;-8.00615;22.1;20.54
26.04.2024 10:08:32;-0.404879;0.394299;0.0984731;-0.169195;0.927763;0.0183111;0.729392;0.222785;0;47.1242;47.1997;10.1504;13.2582;43.0062;36.7984;20.8305;20.05;43.9977;44.3006;23.0106;22.57;22.76;22.51;30.9352;30.8435;48.94;49.1584;16.7257;18.6319;23.81;22.31;21.64;22.62;30.5283;22.0806;23.07;23.1783;16.4717;11.5231;13.696;11.4475;0;0;0;0;-35.2943;666.886;864.724;-0.275713;-7.10976;22.1;20.5434
26.04.2024 10:09:02;-0.455743;0.244453;0.0382499;-0.424329;0.696432;-0.3296;0.698365;-0.13123;0;46.9363;46.9846;10.1874;13.319;42.7135;36.7977;20.83;20.05;43.6788;43.9623;23.0176;22.57;22.76;22.51;30.9391;30.8821;48.94;49.1498;16.7471;18.6701;23.8026;22.3128;21.642;22.6231;30.6205;22.0873;23.07;23.2117;16.5052;11.532;13.7119;11.5802;0;0;0;0;-35.2982;668.48;866.818;-0.275662;-6.892;22.1;20.55
26.04.2024 10:09:32;-0.27955;0.390637;0.105798;-0.200975;0.875881;-0.368664;0.833155;0.0567644;0;46.7441;46.7701;10.2237;13.3784;42.4397;36.6617;20.83;20.05;43.3966;43.703;23.02;22.57;22.76;22.5121;30.9228;30.923;48.9368;49.14;16.7712;18.7103;23.799;22.3169;21.649;22.6289;30.3465;22.0909;23.07;23.2509;16.535;11.5409;13.7307;11.7118;0;0;0;0;-35.2777;670.019;869.645;-0.27568;-7.95528;22.1004;20.55
26.04.2024 10:10:02;-0.413424;0.366527;0.0779239;-0.176356;0.798364;-0.281991;0.714642;0.0976592;0;46.5468;46.557;10.2605;13.4335;42.1771;36.3309;20.83;20.05;43.0831;43.3895;23.02;22.573;22.7621;22.5186;30.92;30.9591;48.9321;49.14;16.7972;18.7522;23.7905;22.3184;21.65;22.63;30.4021;22.0912;23.0695;23.2941;16.5659;11.5503;13.7511;11.7329;0;0;0;0;-35.2806;671.425;870.811;-0.27569;-6.87478;22.1063;20.5554
26.04.2024 10:10:32;-0.393078;0.381176;0.0821965;-0.312876;0.815454;-0.257576;0.721763;-0.0592059;0;46.3458;46.3428;10.2932;13.4861;41.8974;36.0871;20.83;20.05;42.7664;43.0628;23.02;22.58;22.7679;22.52;30.9386;31.0112;48.9325;49.1304;16.8222;18.795;23.79;22.3195;21.65;22.63;30.5099;22.0866;23.0645;23.3388;16.5994;11.56;13.7688;11.8184;0;0;0;0;-35.2825;670.918;869.756;-0.27568;-7.0553;22.11;20.56
26.04.2024 10:11:02;-0.27955;0.421461;0.0913521;-0.248421;0.899685;0.0903348;0.866217;0.0585955;0;46.138;46.1263;10.325;13.5394;41.5653;35.879;20.83;20.05;42.496;42.7621;23.0209;22.58;22.77;22.52;30.96;31.0635;48.94;49.1252;16.853;18.8411;23.7812;22.3195;21.65;22.63;30.3441;22.0779;23.0611;23.3855;16.6328;11.5708;13.7876;11.8621;0;0;0;0;-35.2823;671.49;870.28;-0.275593;-8.28483;22.11;20.5637
26.04.2024 10:11:32;-0.391451;0.336619;0.100508;-0.150395;0.748314;0.0622577;0.772627;0.113529;0;45.9319;45.9054;10.3602;13.596;41.2925;35.6862;20.83;20.05;42.2446;42.5296;23.0295;22.58;22.77;22.52;30.9526;31.1143;48.94;49.1248;16.8855;18.8854;23.78;22.3195;21.65;22.63;30.2948;22.0731;23.06;23.4309;16.6663;11.5848;13.8075;11.7931;0;0;0;0;-35.2744;672.773;871.819;-0.275587;-7.33725;22.1123;20.57
26.04.2024 10:12:02;-0.485855;0.371105;0.0832138;-0.247078;0.800806;-0.178228;0.668355;0.0561541;0;45.7209;45.6878;10.3937;13.6491;41.0578;35.5136;20.83;20.05;41.9536;42.2393;23.03;22.58;22.77;22.521;30.9577;31.1599;48.9395;49.12;16.9158;18.9279;23.7734;22.32;21.65;22.63;30.3808;22.0716;23.06;23.4759;16.7017;11.5969;13.8263;11.8729;0;0;0;0;-35.2805;674.569;874.028;-0.275572;-6.41941;22.12;20.57
26.04.2024 10:12:32;-0.27955;0.363781;0.06592;-0.271696;0.860011;-0.189215;0.828577;-0.0903348;0;45.5118;45.4705;10.4276;13.7043;40.8341;35.2636;20.8318;20.05;41.6482;41.9331;23.03;22.5816;22.7756;22.5256;30.9477;31.2038;48.9395;49.1195;16.9499;18.9648;23.77;22.32;21.6542;22.6358;30.4405;22.0753;23.06;23.5146;16.7354;11.6094;13.8455;11.8707;0;0;0;0;-35.2723;677.53;877.3;-0.275602;-8.01907;22.12;20.574
26.04.2024 10:13:02;-0.286467;0.427259;0.0990834;-0.150843;0.949126;0.130619;0.858079;0.281991;0;45.3025;45.2477;10.4641;13.7603;40.6039;35.1637;20.8395;20.05;41.4117;41.6545;23.03;22.5867;22.7795;22.53;30.933;31.249;48.94;49.12;16.9781;19.0021;23.7672;22.32;21.6584;22.64;30.3334;22.0762;23.06;23.5455;16.7722;11.622;13.8614;11.7816;0;0;0;0;-35.2859;679.738;880.636;-0.275633;-8.19413;22.12;20.5795
26.04.2024 10:13:32;-0.443943;0.341807;0.115157;-0.216193;0.747093;-0.00366216;0.690736;-0.0177007;0;45.0931;45.0239;10.4993;13.812;40.3402;34.9007;20.84;20.0557;41.1504;41.4296;23.0321;22.5895;22.78;22.53;30.93;31.2844;48.94;49.1216;17.0073;19.0344;23.76;22.32;21.66;22.64;30.289;22.0768;23.06;23.5718;16.8061;11.6346;13.8753;11.6423;0;0;0;0;-35.2776;680.904;882.319;-0.275599;-6.55841;22.12;20.58
26.04.2024 10:14:02;-0.385347;0.317087;0.0734479;-0.263192;0.866726;0.0134282;0.762454;-0.00366223;0;44.8849;44.8019;10.5361;13.8694;40.0925;34.7076;20.84;20.06;40.8885;41.1596;23.0379;22.59;22.78;22.53;30.9311;31.3017;48.94;49.1205;17.0361;19.0647;23.76;22.32;21.66;22.64;30.3479;22.0717;23.06;23.5879;16.8416;11.6455;13.8869;11.3676;0;0;0;0;-35.2801;682.909;884.946;-0.27561;-7.29931;22.1262;20.5849
26.04.2024 10:14:32;-0.382092;0.344249;0.0984731;-0.254687;0.871609;-0.18067;0.797042;0.11536;0;44.6785;44.5809;10.5721;13.9271;39.8121;34.5739;20.84;20.06;40.633;40.9175;23.04;22.59;22.78;22.5337;30.9332;31.3248;48.94;49.1105;17.0627;19.0956;23.7516;22.32;21.66;22.64;30.2179;22.0637;23.06;23.6;16.8772;11.6599;13.8979;11.4945;0;0;0;0;-35.2916;683.869;885.682;-0.275485;-7.51995;22.13;20.59
26.04.2024 10:15:02;-0.416679;0.366832;0.0638854;-0.187994;0.714743;-0.238044;0.793481;0.0372326;0;44.4705;44.3612;10.6085;13.9867;39.5005;34.3994;20.84;20.06;40.386;40.6566;23.04;22.59;22.7863;22.5389;30.9415;31.3468;48.94;49.1012;17.0892;19.1222;23.75;22.3216;21.66;22.64;30.0717;22.0637;23.06;23.6075;16.9106;11.6733;13.9092;11.4047;0;0;0;0;-35.264;684.484;886.787;-0.275532;-7.348;22.13;20.59
26.04.2024 10:15:32;-0.398775;0.434278;0.0760928;-0.257373;0.864895;0.0427259;0.738548;0.0427259;0;44.2669;44.1436;10.6475;14.0464;39.2279;34.1516;20.84;20.06;40.1054;40.3797;23.04;22.5925;22.79;22.54;30.9495;31.3584;48.9431;49.0995;17.1155;19.1512;23.747;22.3281;21.66;22.6459;30.0245;22.0699;23.06;23.61;16.9452;11.6902;13.9224;11.2456;0;0;0;0;-35.2882;684.854;888.336;-0.275558;-6.80148;22.13;20.5948
26.04.2024 10:16:02;-0.487889;0.317087;0.0683615;-0.282439;0.827662;-0.125736;0.631224;0.0384533;0;44.0636;43.9236;10.6841;14.1044;38.9872;33.9307;20.84;20.06;39.8531;40.1075;23.0475;22.5995;22.79;22.54;30.965;31.4043;48.953;49.0919;17.141;19.1787;23.74;22.33;21.6665;22.6495;30.0536;22.0763;23.06;23.6105;16.98;11.7037;13.9355;11.2375;0;0;0;0;-35.2911;686.223;889.23;-0.275493;-5.83625;22.1311;20.6
